SIDO_NM,SGG_NM,ITS_BRO_NM,In/Out_Type(1/0),SEASON_SPRING,SEASON_SUMMER,SEASON_AUTUMN,SEASON_WINTER,레저/스포츠,전통/역사,감성/체험거리,조망/전망,자연물,문화시설감상,자연_조망_결합,자연_역사_결합,자연_레저_결합,자연_체험_결합,역사_문화_결합,레저_체험_결합,조망_체험_결합,조망_역사_결합,cluster
전북특별자치도,임실군,붕어섬,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,상주시,장각폭포,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,부안군,곰소항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,구례군,천개의향나무숲,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,남동구,중앙공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 수정구,모란고개,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,남구,신선대부두,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,남동구,인천대공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,고흥군,오천항,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,양산시,무지개폭포,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,관악구,관악산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,연천군,임진강댑싸리공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,과천시,과천청사시민광장,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,태안군,파도리해식동굴,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,단양군,소백산자연휴양림,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,완주군,대아수목원,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,기장군,대변항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,곡성군,흑석저수지,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,진주시,초전공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,포천시,국립수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,달서구,두류공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,계양구,된밭근린공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,금정구,서동고갯길,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,고흥군,팔영산편백치유의숲,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,해남군,4est수목원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장성군,대도저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,김제시,대율저수지,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장성군,황룡강생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,보령시,대천항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,예산군,봉수산자연휴양림,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,경산시,갓바위,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,성주군,무흘구곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,서구,드림파크야생화공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영양군,선바위관광지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,임실군,오수의견공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,양평군,석산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,구리시,장자호수생태공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,구례군,용지동계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,북구,화명생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
광주광역시,북구,산동교친수공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,중구,학성공원,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강북구,우이동계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,광양시,광양항,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,평창군,육백마지기농장,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,청주시 흥덕구,문암생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,속초시,설악산소공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,포항시 북구,영일만항,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,서구,남부민방파제,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,여수시,대경도대합실,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,중랑구,남촌공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,대덕구,장동산림욕장,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 수정구,제1공단근린공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,서천군,장항송림산림욕장,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강남구,은곡마을공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안양시 동안구,학운공원,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 성산구,안민고개,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,청양군,작천계곡,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안산시 상록구,노적봉공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,하동군,하동편백자연휴양림,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,진도군,서망항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,무안낙지공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영덕군,석동방파제,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,쌍곡계곡,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,영동군,도마령,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,영동군,물한계곡,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,장수군,무령고개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,장수군,방화동자연휴양림,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,영월군,연하계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,의성군,개천지,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,회진항,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,송파구,송파나루공원동호,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,강서구,명지동근린공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,고령군,중화저수지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,담양군,가마골계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,용산구,용산가족공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,익산시,아가페정원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,수원시 장안구,일월수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,도리포유원지,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,정읍시,용산저수지,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,김해시,봉황대공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,동대문구,텃골근린공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안산시 상록구,안산갈대습지공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,완도군,화흥포항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영천시,영천댐공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,광주시,청석공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,태백시,용연동굴,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,울진군,성류굴,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,진천군,연곡계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,곡성군,도림사계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,평택시,내리문화공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,진주시,진양호공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,영광군,설도항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,임실군,사선대관광지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,청양군,까치내유원지,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안성시,안성맞춤가족공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,파주시,율곡수목원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,달서구,대구수목원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함양군,칠선계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,중구,묵정어린이공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,무주군,무주구천동계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,수원시 영통구,영흥숲공원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,청주시 상당구,명암저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,사하구,에덴유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,구리시,구리한강시민공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,밀양시,금시당유원지,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,신안군,신안튤립공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,여수시,웅천친수공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 수정구,태평공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,고흥군,발포항,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,담양군,죽녹원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,구로구,푸른수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,가평군,남이섬,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,단양군,다리안국민관광지,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,고창군,꽃객프로젝트,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,동두천시,소요별앤숲테마파크,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,문경시,영신숲공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,구로구,고척근린공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,인제군,내린천수변공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 중원구,황송공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,송파구,송파근린공원,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,진도군,진도항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,화천군,붕어섬유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 진해구,성흥사계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,곡성군,압록유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,진천군,백곡저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,정선군,화암동굴,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,양천구,파리공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,통영시,척포항,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,어북제,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,문경시,쌍룡계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,옥천군,옥천금강수변친수공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,광주시,화담숲,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,사하구,을숙도공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,삼척시,장호항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,인제군,매바위인공폭포,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,조금나루유원지,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,고성군,거진항,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,서산시,용현계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양양군,물치항,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,강진군,강진만생태공원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강서구,서울식물원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,사천시,삼천포항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,무주군,향로산자연휴양림,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,청주시 흥덕구,흥덕축구공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,부안군,궁항방파제,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,청도군,남산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,동구,만인산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,속초시,외옹치항,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,해남군,땅끝항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,봉덕계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,산청군,예치계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함안군,악양둑방,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,담양군,한재골계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,서구,장태산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,옥천군,화인산림욕장,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,신안군,전장포항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 마산회원구,감천계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,홍성군,용봉산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,고령군,신촌유원지,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,송파구,올림픽공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,영월군,김삿갓계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,중구,연안부두,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,천미계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 중원구,성남시립은행식물원,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,군위군,동산계곡,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,군산시,월명공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,양구수목원,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,삼척시,갈남항,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,정선군,타임캡슐공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,고흥군,녹동신항,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,고양시 덕양구,고양한강평화공원,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,진안군,꽃잔디동산,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 의창구,북면수변생태공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,가평군,아침고요수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함양군,상림공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,가평군,도대리용소폭포,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안양시 만안구,삼막사계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,광주시,팔당물안개공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,삼척시,용화방파제,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,거제시,거제식물원,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,진안군,운장산자연휴양림,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,남양주시,덕능고개,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,청도군,운문댐하류보유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강남구,학동공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,부여군,나래공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,산청군,중산리계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,영광군,계마항,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,고성군,상리연꽃공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,군포시,철쭉동산,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,평창군,흥정계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양양군,수산항,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,금천구,산기슭공원,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,속초시,척산온천휴양촌,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,순창군,강천산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,양주시,송추계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,서구,상리공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,청양군,지천구곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,의성군,빙계계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,진도군,쉬미항,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,태안군,만리포항,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,임실군,붕어섬생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,화천군,도마치재,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,증평군,율리휴양촌,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,문광저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,월운저수지,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,구례군,섬진강수달생태공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,서구,이현공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,동해시,묵호항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,장수군,덕산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,봉화군,석천계곡,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,고성군,우두포방파제,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,영해공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,부천시 오정구,북부수자원생태공원,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,용인시 수지구,비발디공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,하동군,노량항,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,보은군,서원계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,옥천군,교동저수지,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,김제시,심포항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,기장군,용소웰빙공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,김천시,오봉저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영덕군,영덕해파랑공원,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,호국도솔사,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,제천시,박달재자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,계룡시,계룡대홍제사,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,광진구,뚝섬유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,봉화군,국립백두대간수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 의창구,본포수변생태공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,청주시 청원구,생명누리공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,속초시,장사항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,태안군,만대항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
제주특별자치도,제주시,비자림,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,남원시,달궁계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,신안군,압해도,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,서대문구,연희숲속쉼터,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,봉화군,다덕약수관광지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,사상구,사상근린공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,동구,송현근린공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,진도군,국립진도자연휴양림,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,연천군,백학저수지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,광양시,중마일반부두,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,마포구,난지천공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
